GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,PhoneNumber.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,SrcTokenResultsData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DCF.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DCF.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,VerificationData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,CheckoutResponseJWS.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,PaymentToken,508,0,58,0,90,0,56,0,27,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DynamicData,358,0,40,0,69,0,41,0,21,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,CommunicationsConsent.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DynamicData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DelegatedAuthenticationModels,282,0,28,0,59,0,32,0,18,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,CheckoutRequest.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DigitalAccountCredentials,224,0,24,0,49,0,27,0,15,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,AcceptanceChannelRelatedData,321,0,32,0,69,0,37,0,21,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,JoseHeader.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DigitalAccountCredentials.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,AcceptanceChannelData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,MaskedAddress,910,0,106,0,150,0,98,0,45,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,JoseHeader.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ThreeDsOutputData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,SrcTokenRequestData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ConsumerData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,MaskedCard.PaymentCardTypeEnum.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ApplicationType,82,0,4,0,17,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,SrcTokenResultsData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,MaskedCard.PaymentCardTypeEnum,89,0,4,0,18,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,MaskedConsumerIdentity.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,CheckoutResponse.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,Browser,757,0,86,0,131,0,85,0,42,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,Browser.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,Address.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ErrorDetailReason,208,0,4,0,35,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,Card,760,0,88,0,130,0,83,0,39,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,SrcTokenRequestData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DigitalCardData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DpaData,346,0,42,0,65,0,42,0,21,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ThreeDsOutputData,212,0,26,0,45,0,28,0,15,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ComplianceSettings.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,IdentityProvider,61,0,4,0,14,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ThreeDsOutputData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,Consent.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,TransactionAmount.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DigitalCardData,861,0,96,0,153,0,97,0,49,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ErrorSourceType,82,0,4,0,17,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DpaData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ConsumerIdentityType.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,PaymentToken.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DigitalAccountReferenceType,39,36,4,0,8,8,5,3,3,3
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,AcceptanceChannelData,247,0,30,0,55,0,33,0,18,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,CheckoutResponseJWS,292,40,30,0,57,13,33,3,18,3
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,Address,882,0,106,0,145,0,98,0,45,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,MaskedConsumer.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ThreeDsInputData,247,0,30,0,55,0,33,0,18,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ErrorSourceType.Adapter,12,3,0,0,4,1,2,1,2,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,PaymentToken.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,SrcTokenRequestData,212,0,26,0,45,0,28,0,15,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,Payload,824,64,106,0,147,18,102,2,49,2
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ConsumerData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DynamicDataType.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DpaTransactionOptions,650,0,80,0,124,0,77,0,37,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DelegatedAuthenticationModels.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,SellerData,212,0,26,0,45,0,28,0,15,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ComplianceSettings,400,0,48,0,85,0,51,0,27,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DynamicDataType,39,22,4,0,8,6,5,3,3,3
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,AcceptanceChannelRelatedData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,PhoneNumber,302,0,30,0,61,0,33,0,18,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,CheckoutResponseJWS.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DCF,397,0,48,0,75,0,48,0,24,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ErrorDetail.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ErrorDetail.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,MaskedCard,1591,0,180,0,273,0,167,0,77,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DigitalCardFeature.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,Error.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,AcceptanceChannelRelatedData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DpaTransactionOptions.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,AcceptanceChannelTechnology.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,AbstractOpenApiSchema,171,0,20,0,35,0,21,0,11,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DigitalCardFeatureContentType,82,0,4,0,17,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ConsumerIdentityType,75,0,4,0,16,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,CommunicationsConsent.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,MaskedCard.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,PhoneNumber.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ThreeDsPreference,39,36,4,0,8,8,5,3,3,3
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DigitalCardData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ThreeDsPreference.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,MaskedAddress.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,AcceptanceChannelType,39,22,4,0,8,6,5,3,3,3
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,MaskedConsumer.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,CheckoutResponseJWSPayload.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,Card.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,CommunicationsConsent,373,0,30,0,83,0,45,0,30,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,CheckoutResponse,195,29,23,1,38,11,23,4,11,4
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,VerificationData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,Browser.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,PayloadTypeIndicator,39,43,4,0,8,9,5,3,3,3
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,TransactionAmount,282,0,28,0,59,0,32,0,18,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,TransactionAmount.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ThreeDsInputData.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,CardPendingEvent,75,0,4,0,16,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,AcceptanceChannelType.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,CheckoutRequest.CustomTypeAdapterFactory.new TypeAdapter() {...},268,0,28,0,39,0,17,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ThreeDsInputData.CustomTypeAdapterFactory,26,3,2,0,7,1,2,1,1,1
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ConsumerStatus.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ApplicationType.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ConsumerData,882,0,106,0,145,0,98,0,45,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,ConsumerStatus,75,0,4,0,16,0,8,0,6,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,CheckoutResponseJWSPayload,758,0,84,0,140,0,84,0,42,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,DigitalCardStatus.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mcs.virtualcardtokens.checkout.model,PayloadTypeIndicator.Adapter,15,0,0,0,5,0,3,0,3,0
virtual-card-tokens-reference-app,com.mastercard.mcs.virtualcardtokens.controller,ConfigController,0,39,0,0,0,8,0,2,0,2
virtual-card-tokens-reference-app,com.mastercard.mcs.virtualcardtokens.controller,CardController,0,79,0,0,0,23,0,6,0,6
virtual-card-tokens-reference-app,com.mastercard.mcs.virtualcardtokens.controller,CheckoutController,0,21,0,0,0,6,0,2,0,2
